2018-08-29 09:59:04: -- Analysis Started by On File Change, After Delay
2018-08-29 09:59:10: Changes: 3,119, Conflicts: 0, CopyTime: 0, FixState: 0, Errors: 0, All: 7381
2018-08-29 09:59:10: Left to Right: Copy File: 3119 
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f6/495b77f2f5c5edeaf7bbb4349988191a8a5a6a' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f6/495b77f2f5c5edeaf7bbb4349988191a8a5a6a' (337)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f6/51bec2e9653870bb5db3650191697e3ee5193b' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f6/51bec2e9653870bb5db3650191697e3ee5193b' (341)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f6/569d69609b4682b1fad212414eda3454c54655' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f6/569d69609b4682b1fad212414eda3454c54655' (377)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f6/56b13667f855471c09563cce857aa54edfbd8e' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f6/56b13667f855471c09563cce857aa54edfbd8e' (338)
2018-08-29 09:59:51: Copy New 'D:/repository/.git/objects/f6/57d03c086c9d4c8b9d1e0aca30e88f7b75591e' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f6/57d03c086c9d4c8b9d1e0aca30e88f7b75591e' (54)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f6/57ff1528f49000bec7699cacc75a0172eedbd7' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f6/57ff1528f49000bec7699cacc75a0172eedbd7' (682)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f6/59a1c0e824b149ee1c6aec67addac4a1ea20df' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f6/59a1c0e824b149ee1c6aec67addac4a1ea20df' (340)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f6/7a77a099d58356bc741c4cfb36a9e70a43a4e2' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f6/7a77a099d58356bc741c4cfb36a9e70a43a4e2' (337)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f6/a276c2a62c0bfd1dd84a59c061e8d8bc7ca849' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f6/a276c2a62c0bfd1dd84a59c061e8d8bc7ca849' (336)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f6/a34131722128cbceb0a1d5331f4a15aff06b9f' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f6/a34131722128cbceb0a1d5331f4a15aff06b9f' (336)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f6/c6377d1c9f6624d1d8a0ac6494bf18ff37425a' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f6/c6377d1c9f6624d1d8a0ac6494bf18ff37425a' (339)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f6/faad74f25d828f1f5e35bab3eb3ac57c4614eb' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f6/faad74f25d828f1f5e35bab3eb3ac57c4614eb' (341)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f7/0594f911f5583a214db0e6f1427c9a13ff7634' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f7/0594f911f5583a214db0e6f1427c9a13ff7634' (341)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f7/06fc43b66b4a8de42ea4351209214c0afbee70' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f7/06fc43b66b4a8de42ea4351209214c0afbee70' (1,078)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f7/176cbc31c7ebd602984bbc599de7d5aed1b576' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f7/176cbc31c7ebd602984bbc599de7d5aed1b576' (337)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f7/20f0a1e6c5880fa9a531998daffa6c18d88caf' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f7/20f0a1e6c5880fa9a531998daffa6c18d88caf' (339)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f7/26db285a608dc4c3192426a5a54790edd001c8' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f7/26db285a608dc4c3192426a5a54790edd001c8' (402)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f7/4d61e76ae3f8046e7fdc2b3f78fd680952db42' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f7/4d61e76ae3f8046e7fdc2b3f78fd680952db42' (336)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f7/4d7a59ebb72a02a1bbcd7bb149744dcad76371' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f7/4d7a59ebb72a02a1bbcd7bb149744dcad76371' (336)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f7/557684e5c1e8c6b2de7e345a51864f0dcbf05e' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f7/557684e5c1e8c6b2de7e345a51864f0dcbf05e' (298)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f7/6ada1cdda0a6a8ce63be3591b8bad1bd82ed61' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f7/6ada1cdda0a6a8ce63be3591b8bad1bd82ed61' (335)
2018-08-29 09:59:51: Copy New 'D:/repository/.git/objects/f7/9915cf6b87a1ab274fecf6668ac29be84a2258' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f7/9915cf6b87a1ab274fecf6668ac29be84a2258' (59)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f7/bc88328a08f0c1f0fd133c78c8391b52796b4d' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f7/bc88328a08f0c1f0fd133c78c8391b52796b4d' (341)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f7/cf1df7be487f5dea1f4a7d5fc9103e129ca061' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f7/cf1df7be487f5dea1f4a7d5fc9103e129ca061' (335)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f8/0f14690d234022fa6f6c427164c8f6955295eb' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f8/0f14690d234022fa6f6c427164c8f6955295eb' (340)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f8/254e851dacf8a8adbb722bf6deeeaf0f5ba4f2' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f8/254e851dacf8a8adbb722bf6deeeaf0f5ba4f2' (336)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f8/62bece7a5135a6ef4d394673140c7e4b70b93e' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f8/62bece7a5135a6ef4d394673140c7e4b70b93e' (408)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f8/6afeb4167b2e71173656ea0d640922d1993f7d' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f8/6afeb4167b2e71173656ea0d640922d1993f7d' (341)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f8/8a9513aecaff7682d01e5f778686c28ed9397b' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f8/8a9513aecaff7682d01e5f778686c28ed9397b' (59)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f8/906487ea1f09f722586e28d538fd2513f904cc' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f8/906487ea1f09f722586e28d538fd2513f904cc' (339)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f8/a3ab8926ae1a5cb3947ada17168adc6f3d430d' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f8/a3ab8926ae1a5cb3947ada17168adc6f3d430d' (336)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f8/a7ac5c732254b50fa70a617b03e2912488efbb' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f8/a7ac5c732254b50fa70a617b03e2912488efbb' (336)
2018-08-29 09:59:51: Copy New 'D:/repository/.git/objects/f8/aaf5a2a0ebefff04ee399ef6747806059a194a' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f8/aaf5a2a0ebefff04ee399ef6747806059a194a' (2,083)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f8/b7849f32880f2094aea1f267293e31870a363b' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f8/b7849f32880f2094aea1f267293e31870a363b' (335)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f8/d8bdf69b66e116f22a99e1388ef7b87df85d4e' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f8/d8bdf69b66e116f22a99e1388ef7b87df85d4e' (387)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f8/f8125c8a2ee6a62b7221a21e910b699d9624d9' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f8/f8125c8a2ee6a62b7221a21e910b699d9624d9' (336)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f8/f9fcc86f5f434a0aacfe9f3947f53d3da3b15a' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f8/f9fcc86f5f434a0aacfe9f3947f53d3da3b15a' (337)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f9/0c2da6dce2332bccbca5145fe96b1335b5a773' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f9/0c2da6dce2332bccbca5145fe96b1335b5a773' (432)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f9/114c04f120a125b0926540d4d34cc75f312a51' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f9/114c04f120a125b0926540d4d34cc75f312a51' (340)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f9/47baac1719cc88b3bafdd74622c1c8ca64eaeb' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f9/47baac1719cc88b3bafdd74622c1c8ca64eaeb' (380)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f9/49209a91b5b4a1f3bf88512ca4e2d6b332e633' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f9/49209a91b5b4a1f3bf88512ca4e2d6b332e633' (339)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f9/5ee998100b1c5f86cd25ae8b8c70563b9e8f52' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f9/5ee998100b1c5f86cd25ae8b8c70563b9e8f52' (338)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f9/6f0cfebaf5c9dce6012e0ba4dad248d6bbd41c' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f9/6f0cfebaf5c9dce6012e0ba4dad248d6bbd41c' (341)
2018-08-29 09:59:51: Copy New 'D:/repository/.git/objects/f9/99182d54ea6c0ee4693660a7c7bae52fc7d04e' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f9/99182d54ea6c0ee4693660a7c7bae52fc7d04e' (144)
2018-08-29 09:59:51: Copy New 'D:/repository/.git/objects/f9/a12621fe62b34960b20f1bd35831406f821c2f' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f9/a12621fe62b34960b20f1bd35831406f821c2f' (1,943)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f9/a2a2121c2ae30223f48ed21729a7bbdd5ffeb3' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f9/a2a2121c2ae30223f48ed21729a7bbdd5ffeb3' (337)
2018-08-29 09:59:51: Copy New 'D:/repository/.git/objects/f9/b45f77194b038797e1ec45b2020b266ea25b1f' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f9/b45f77194b038797e1ec45b2020b266ea25b1f' (1,282)
2018-08-29 09:59:51: Copy New 'D:/repository/.git/objects/f9/b81d606bda24323518e2b485b35a4d6655ce68' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f9/b81d606bda24323518e2b485b35a4d6655ce68' (47)
2018-08-29 09:59:51: Copy New 'D:/repository/.git/objects/f9/c1dcca24a9b8eb1b9d8761442eafc543fc035a' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f9/c1dcca24a9b8eb1b9d8761442eafc543fc035a' (358)
2018-08-29 09:59:51: Copy New 'D:/repository/.git/objects/f9/cd93e6c0187e1a45dfc745b1acd73c1511e0a9' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f9/cd93e6c0187e1a45dfc745b1acd73c1511e0a9' (155)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/f9/e8e6895950296482122bd91327252e816cb6ee' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/f9/e8e6895950296482122bd91327252e816cb6ee' (335)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/fa/03095f530715ec2099156b6d54b078ee25ef4d' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fa/03095f530715ec2099156b6d54b078ee25ef4d' (340)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/fa/2a8348d2182142007f8f9ff259bd9bf766be2b' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fa/2a8348d2182142007f8f9ff259bd9bf766be2b' (339)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/fa/2dab372fba08aa7400f6dc5f8000a148406dbb' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fa/2dab372fba08aa7400f6dc5f8000a148406dbb' (374)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/fa/3731e0504a2a01c5ba42cc2d40f16fc9509cfe' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fa/3731e0504a2a01c5ba42cc2d40f16fc9509cfe' (880)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/fa/443811550b4f9eac2141f2c844f87876568d72' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fa/443811550b4f9eac2141f2c844f87876568d72' (336)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/fa/54053eaf4c6ee8c03d439625d8573b62aa1558' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fa/54053eaf4c6ee8c03d439625d8573b62aa1558' (2,837)
2018-08-29 09:59:51: Copy Over 'D:/repository/.git/objects/fa/aea92fb262c2c27efcee2a8d28d09f325ce4e2' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fa/aea92fb262c2c27efcee2a8d28d09f325ce4e2' (1,699)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fa/c98b976dd80ab00c3420579d62b095c0353b8f' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fa/c98b976dd80ab00c3420579d62b095c0353b8f' (470)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fa/e3458af31f009ba285578e786326efd1750a3b' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fa/e3458af31f009ba285578e786326efd1750a3b' (341)
2018-08-29 09:59:52: Copy New 'D:/repository/.git/objects/fa/ede84567fe89857e784abedd1908e82e4803b2' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fa/ede84567fe89857e784abedd1908e82e4803b2' (30,111)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fa/ff05fd3ffdb9bc9f44b1d013f0361c3e96e3b7' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fa/ff05fd3ffdb9bc9f44b1d013f0361c3e96e3b7' (342)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fb/16f446b3074c8dcc4d534e57b94f0d52943198' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fb/16f446b3074c8dcc4d534e57b94f0d52943198' (1,389)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fb/385572934debbd244657cc06e26c186fbfe518' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fb/385572934debbd244657cc06e26c186fbfe518' (387)
2018-08-29 09:59:52: Copy New 'D:/repository/.git/objects/fb/483b0a436e757c673a4b84432e5d0787ed3578' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fb/483b0a436e757c673a4b84432e5d0787ed3578' (1,228)
2018-08-29 09:59:52: Copy New 'D:/repository/.git/objects/fb/5a48e42a0b2edcb560da484b7cb0d0a62415a4' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fb/5a48e42a0b2edcb560da484b7cb0d0a62415a4' (254)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fb/5c2e98071f09a27e6389bc7210a07de9f1baa0' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fb/5c2e98071f09a27e6389bc7210a07de9f1baa0' (340)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fb/915cd70d69d703dceac69ad55389bcf8eb7768' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fb/915cd70d69d703dceac69ad55389bcf8eb7768' (718)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fb/95a2fff8bf687e4ac9ae161bfa3d0bc2abd636' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fb/95a2fff8bf687e4ac9ae161bfa3d0bc2abd636' (335)
2018-08-29 09:59:52: Copy New 'D:/repository/.git/objects/fb/a18ea22896790df4fcc8c3b1c15c454eb6e9e3' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fb/a18ea22896790df4fcc8c3b1c15c454eb6e9e3' (235,022)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fb/afb863b565e2f0bb66d28de679d6ac69aeef8c' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fb/afb863b565e2f0bb66d28de679d6ac69aeef8c' (341)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fb/bccd392a00f5fec4381152bcc3f9804f2820e2' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fb/bccd392a00f5fec4381152bcc3f9804f2820e2' (338)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fb/c9106a1fed6535497674fb8d89079f6e5c4398' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fb/c9106a1fed6535497674fb8d89079f6e5c4398' (334)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fb/d39e398011d6629d84785853c3d51ad554d925' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fb/d39e398011d6629d84785853c3d51ad554d925' (528)
2018-08-29 09:59:52: Copy New 'D:/repository/.git/objects/fb/e59d731f7fcc91d339d6d774870222e4e19d48' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fb/e59d731f7fcc91d339d6d774870222e4e19d48' (359)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fb/fea064202bebf449794c182eebbf3f3d0c98dd' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fb/fea064202bebf449794c182eebbf3f3d0c98dd' (344)
2018-08-29 09:59:52: Copy New 'D:/repository/.git/objects/fc/0c7a8e2138a8538b881cf44d36978bc5ee7e36' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fc/0c7a8e2138a8538b881cf44d36978bc5ee7e36' (630)
2018-08-29 09:59:52: Copy New 'D:/repository/.git/objects/fc/22da7b0b0a6ae456e2088dc049b6f5d36aaec1' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fc/22da7b0b0a6ae456e2088dc049b6f5d36aaec1' (1,479)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fc/34d08b9a36cdfec1cf115ac1265dc3849b2ec7' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fc/34d08b9a36cdfec1cf115ac1265dc3849b2ec7' (341)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fc/393022f3045fa077cefa3648906cdc53af9ebd' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fc/393022f3045fa077cefa3648906cdc53af9ebd' (341)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fc/3be8c2d854cb1c918ce8cfa322fb4d8c40a36d' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fc/3be8c2d854cb1c918ce8cfa322fb4d8c40a36d' (369)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fc/4bf447ce638b9c7f25cd963a2a1b8733b6c414' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fc/4bf447ce638b9c7f25cd963a2a1b8733b6c414' (3,760)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fc/54cd4521f6e61c42addc3954b5ddffdfca516d' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fc/54cd4521f6e61c42addc3954b5ddffdfca516d' (335)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fc/6ca168107bdce6bbcb436c092629f740ff94c3' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fc/6ca168107bdce6bbcb436c092629f740ff94c3' (336)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fc/7419d6ee88746213db507d5f82adc6c64ce54b' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fc/7419d6ee88746213db507d5f82adc6c64ce54b' (312)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fc/7d6c236f96405d0c47a9f37ac4a07efe9737ad' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fc/7d6c236f96405d0c47a9f37ac4a07efe9737ad' (335)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fc/800392921bb40131c49b8ed39ccd967c48178e' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fc/800392921bb40131c49b8ed39ccd967c48178e' (336)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fc/9beb80c1cfddca3eb048ec497ab1b3e6657bf2' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fc/9beb80c1cfddca3eb048ec497ab1b3e6657bf2' (335)
2018-08-29 09:59:52: Copy New 'D:/repository/.git/objects/fc/ae28fa6c91c46e5da0c88fe514cc93c0172b55' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fc/ae28fa6c91c46e5da0c88fe514cc93c0172b55' (272)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fc/c75ad9e09517e812a1b18f81242454591903d3' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fc/c75ad9e09517e812a1b18f81242454591903d3' (340)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fc/cecfd48918ee153ba23fe71db9153450d3b045' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fc/cecfd48918ee153ba23fe71db9153450d3b045' (335)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fc/d9f393f1a7d38efaa66730e562ac02a68192e6' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fc/d9f393f1a7d38efaa66730e562ac02a68192e6' (339)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fc/f5fd31075902b0ccfc7dcd0551ff6aad396b9b' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fc/f5fd31075902b0ccfc7dcd0551ff6aad396b9b' (340)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fc/fcc42633619db15441112f06ea0848e4458c0a' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fc/fcc42633619db15441112f06ea0848e4458c0a' (4,192)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fd/1b9b165a115e52dae19d3a574d3a113a773bb0' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fd/1b9b165a115e52dae19d3a574d3a113a773bb0' (5,417)
2018-08-29 09:59:52: Copy New 'D:/repository/.git/objects/fd/1c28351562bb113d233de1b22ba06612338137' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fd/1c28351562bb113d233de1b22ba06612338137' (927)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fd/47048f876cd32bd369c27897eabe5a5b57341a' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fd/47048f876cd32bd369c27897eabe5a5b57341a' (381)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fd/55fe8c5b5d1df1752ed18c5632cd7e42a77fd7' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fd/55fe8c5b5d1df1752ed18c5632cd7e42a77fd7' (341)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fd/57ec163861c85cfcdbac87378818d9544da2f3' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fd/57ec163861c85cfcdbac87378818d9544da2f3' (336)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fd/60b53b53b93112437aa6ea78379d94675af878' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fd/60b53b53b93112437aa6ea78379d94675af878' (307)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fd/952a5575ddda93c23904378ef75f6cb5edd657' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fd/952a5575ddda93c23904378ef75f6cb5edd657' (633)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fd/cd9dd277e6e7dc37914c9ca3574051819147ad' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fd/cd9dd277e6e7dc37914c9ca3574051819147ad' (304)
2018-08-29 09:59:52: Copy Over 'D:/repository/.git/objects/fd/f7fc26fa3a88ef2acaab2d31972e6e23de8fe9' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fd/f7fc26fa3a88ef2acaab2d31972e6e23de8fe9' (340)
2018-08-29 09:59:52: Copy New 'D:/repository/.git/objects/fe/5027775e2cc2445f4706abf6df9cb2029f0443' -> '//10.8.0.252/it信息/个人目录/曹晋/bak/.git/objects/fe/5027775e2cc2445f4706abf6df9cb2029f0443' (36,737)
